FID,res_bldg_cnt,res_gwh,lmi_bldg_cnt,lmi_gwh,lmi_pct_gwh,lmi_pct_bldg,name,state_abbr,gid
pv_rooftop_county_lmi_pct_gwh.165,5478.0003,78.0888,2850.442,43.2056,55.33,52.03,Phillips,AR,165
pv_rooftop_county_lmi_pct_gwh.168,5160.9993,58.9866,2177.4696,25.4462,43.14,42.19,Polk,AR,168
pv_rooftop_county_lmi_pct_gwh.195,49888.0013,693.8045,16427.2375,247.8723,35.73,32.93,El Dorado,CA,195
pv_rooftop_county_lmi_pct_gwh.3020,15884.9997,182.9413,6639.1818,82.5718,45.14,41.8,Mercer,WV,3020
pv_rooftop_county_lmi_pct_gwh.201,182561.0024,2946.258,73932.7491,1221.8464,41.47,40.5,Kern,CA,201
pv_rooftop_county_lmi_pct_gwh.204,6534.0002,93.06,2701.9181,41.004,44.06,41.35,Lassen,CA,204
pv_rooftop_county_lmi_pct_gwh.216,541564.0039,11939.0677,209407.7968,4985.1741,41.76,38.67,Orange,CA,216
pv_rooftop_county_lmi_pct_gwh.249,1125.9998,16.1459,552.2473,8.0426,49.81,49.05,Baca,CO,249
pv_rooftop_county_lmi_pct_gwh.250,1276,16.597,689.6606,9.1286,55,54.05,Bent,CO,250
pv_rooftop_county_lmi_pct_gwh.2148,1926.0005,24.092,815.2902,10.6022,44.01,42.33,Cotton,OK,2148
pv_rooftop_county_lmi_pct_gwh.255,2988.0003,38.1752,1095.1268,14.9222,39.09,36.65,Clear Creek,CO,255
pv_rooftop_county_lmi_pct_gwh.268,12042.001,211.0137,4485.2132,87.1086,41.28,37.25,Garfield,CO,268
pv_rooftop_county_lmi_pct_gwh.284,34699.003,565.1478,12961.4422,236.9238,41.92,37.35,Mesa,CO,284
pv_rooftop_county_lmi_pct_gwh.305,7111.001,94.8508,2668.8863,37.7595,39.81,37.53,Teller,CO,305
pv_rooftop_county_lmi_pct_gwh.307,58858.9996,855.2804,20645.6862,333.062,38.94,35.08,Weld,CO,307
pv_rooftop_county_lmi_pct_gwh.314,60623.0021,924.0051,21895.3596,399.5998,43.25,36.12,New London,CT,314
pv_rooftop_county_lmi_pct_gwh.319,52973.9986,670.5305,19141.5196,253.7479,37.84,36.13,Sussex,DE,319
pv_rooftop_county_lmi_pct_gwh.523,11496.9996,166.643,4547.4716,70.1027,42.07,39.55,Thomas,GA,523
pv_rooftop_county_lmi_pct_gwh.2969,8649.9983,78.4476,3583.9064,33.884,43.19,41.43,Jefferson,WA,2969
pv_rooftop_county_lmi_pct_gwh.320,34233.0076,842.7636,13015.141,341.547,40.53,38.02,District of Columbia,DC,320
pv_rooftop_county_lmi_pct_gwh.332,12911.0013,174.6862,4985.4938,70.7889,40.52,38.61,Columbia,FL,332
pv_rooftop_county_lmi_pct_gwh.333,6427.9996,94.1428,2780.9093,42.0621,44.68,43.26,DeSoto,FL,333
pv_rooftop_county_lmi_pct_gwh.344,4795.9994,65.3978,1980.4703,27.9588,42.75,41.29,Hardee,FL,344
pv_rooftop_county_lmi_pct_gwh.346,51277.0017,692.3575,24253.9741,333.614,48.19,47.3,Hernando,FL,346
pv_rooftop_county_lmi_pct_gwh.348,276019,4910.7593,97436.0042,1896.5837,38.62,35.3,Hillsborough,FL,348
pv_rooftop_county_lmi_pct_gwh.356,48923.9993,921.1732,17296.5435,399.9847,43.42,35.35,Leon,FL,356
pv_rooftop_county_lmi_pct_gwh.361,86019.9977,1194.1128,31451.0059,454.9936,38.1,36.56,Marion,FL,361
pv_rooftop_county_lmi_pct_gwh.3024,3903.9995,40.5616,1674.8632,17.5089,43.17,42.9,Monroe,WV,3024
pv_rooftop_county_lmi_pct_gwh.362,37909.9999,700.3463,13152.1718,253.8341,36.24,34.69,Martin,FL,362
pv_rooftop_county_lmi_pct_gwh.369,60018.0014,974.0057,26354.5705,445.9407,45.78,43.91,Osceola,FL,369
pv_rooftop_county_lmi_pct_gwh.322,4466.0001,54.8962,1826.8224,23.6311,43.05,40.91,Baker,FL,322
pv_rooftop_county_lmi_pct_gwh.375,55581.9993,804.2782,17139.7041,261.2523,32.48,30.84,St. Johns,FL,375
pv_rooftop_county_lmi_pct_gwh.1849,984.9994,10.0609,402.0907,4.2591,42.33,40.82,Hamilton,NY,1849
pv_rooftop_county_lmi_pct_gwh.426,2475.9998,29.4376,938.9026,11.625,39.49,37.92,Crawford,GA,426
pv_rooftop_county_lmi_pct_gwh.431,151439.9995,2524.5391,56852.5367,1077.8112,42.69,37.54,DeKalb,GA,431
pv_rooftop_county_lmi_pct_gwh.447,166909.998,2978.296,53961.4617,1133.339,38.05,32.33,Fulton,GA,447
pv_rooftop_county_lmi_pct_gwh.452,5812.9998,76.6615,2525.798,35.0893,45.77,43.45,Grady,GA,452
pv_rooftop_county_lmi_pct_gwh.454,189886.0011,2692.5778,65416.9404,1028.3695,38.19,34.45,Gwinnett,GA,454
pv_rooftop_county_lmi_pct_gwh.460,6358.9996,77.5162,2605.4304,33.2408,42.88,40.97,Hart,GA,460
pv_rooftop_county_lmi_pct_gwh.480,7156.9997,93.4805,2914.4502,41.5456,44.44,40.72,Lumpkin,GA,480
pv_rooftop_county_lmi_pct_gwh.3043,2436,25.0727,1223.1669,13.1188,52.32,50.21,Webster,WV,3043
pv_rooftop_county_lmi_pct_gwh.474,11060.0018,147.4052,4916.9622,70.8777,48.08,44.46,Laurens,GA,474
pv_rooftop_county_lmi_pct_gwh.533,18260.9998,219.2102,8679.2775,109.6029,50,47.53,Walker,GA,533
pv_rooftop_county_lmi_pct_gwh.3022,5518.0004,59.5186,2659.1621,29.848,50.15,48.19,Mingo,WV,3022
pv_rooftop_county_lmi_pct_gwh.3035,2603.0007,25.9543,1055.7664,10.9408,42.15,40.56,Ritchie,WV,3035
pv_rooftop_county_lmi_pct_gwh.3041,5860.0002,62.1001,2440.9795,27.1574,43.73,41.65,Upshur,WV,3041
pv_rooftop_county_lmi_pct_gwh.754,13307.9992,154.884,4794.9834,61.3948,39.64,36.03,Noble,IN,754
pv_rooftop_county_lmi_pct_gwh.461,2349,28.9815,1245.6287,15.8081,54.55,53.03,Heard,GA,461
pv_rooftop_county_lmi_pct_gwh.1662,772.9998,8.2958,375.1709,4.0267,48.54,48.53,Boyd,NE,1662
pv_rooftop_county_lmi_pct_gwh.1663,1156.0003,16.1389,585.1893,8.8297,54.71,50.62,Brown,NE,1663
pv_rooftop_county_lmi_pct_gwh.1717,1330.0003,15.2626,628.7206,7.4315,48.69,47.27,Nance,NE,1717
pv_rooftop_county_lmi_pct_gwh.3028,2118.0003,21.9539,952.8893,10.0356,45.71,44.99,Pendleton,WV,3028
pv_rooftop_county_lmi_pct_gwh.629,6381.0007,73.537,2438.7218,29.6893,40.37,38.22,Hancock,IL,629
pv_rooftop_county_lmi_pct_gwh.633,9669.9987,112.4957,3958.9171,47.9584,42.63,40.94,Iroquois,IL,633
pv_rooftop_county_lmi_pct_gwh.664,10432.9992,135.9837,4335.1465,62.1719,45.72,41.55,Morgan,IL,664
pv_rooftop_county_lmi_pct_gwh.666,15910.9996,188.8278,6412.803,82.5452,43.71,40.3,Ogle,IL,666
pv_rooftop_county_lmi_pct_gwh.670,5371.0002,62.8309,2364.0159,29.4313,46.84,44.01,Pike,IL,670
pv_rooftop_county_lmi_pct_gwh.674,8879.0001,107.079,3580.1828,46.2572,43.2,40.32,Randolph,IL,674
pv_rooftop_county_lmi_pct_gwh.676,39380.0017,530.0513,16467.8005,247.6892,46.73,41.82,Rock Island,IL,676
pv_rooftop_county_lmi_pct_gwh.678,7272.0017,86.5305,3459.9582,44.128,51,47.58,Saline,IL,678
pv_rooftop_county_lmi_pct_gwh.691,4809.0002,54.4554,2009.4158,23.7063,43.53,41.78,Wayne,IL,691
pv_rooftop_county_lmi_pct_gwh.472,4517.0002,58.2467,1949.0665,27.0977,46.52,43.15,Lamar,GA,472
pv_rooftop_county_lmi_pct_gwh.568,144.0001,1.6143,75.9888,0.8406,52.07,52.77,Clark,ID,568
pv_rooftop_county_lmi_pct_gwh.697,11453.9991,135.7807,3737.0805,47.8897,35.27,32.63,Woodford,IL,697
pv_rooftop_county_lmi_pct_gwh.707,29250.0003,362.6416,11522.5317,158.0021,43.57,39.39,Clark,IN,707
pv_rooftop_county_lmi_pct_gwh.712,14454.0008,170.987,5440.5303,70.5404,41.25,37.64,Dearborn,IN,712
pv_rooftop_county_lmi_pct_gwh.716,12274.0004,149.4408,4862.6112,65.4888,43.82,39.62,Dubois,IN,716
pv_rooftop_county_lmi_pct_gwh.722,5884.9992,65.2642,2361.9307,27.428,42.03,40.13,Fulton,IN,722
pv_rooftop_county_lmi_pct_gwh.735,6359,72.8387,2858.9705,34.208,46.96,44.96,Jay,IN,735
pv_rooftop_county_lmi_pct_gwh.749,9646.0001,114.9231,4062.311,51.1927,44.55,42.11,Miami,IN,749
pv_rooftop_county_lmi_pct_gwh.752,19618.0015,231.8252,7335.99,93.5759,40.36,37.39,Morgan,IN,752
pv_rooftop_county_lmi_pct_gwh.765,8265.9995,93.5785,3703.1728,43.7337,46.73,44.8,Randolph,IN,765
pv_rooftop_county_lmi_pct_gwh.811,5916.0004,66.7051,2484.7203,29.9158,44.85,42,Clayton,IA,811
pv_rooftop_county_lmi_pct_gwh.768,69234.9998,841.0418,26274.0559,355.2823,42.24,37.95,St. Joseph,IN,768
pv_rooftop_county_lmi_pct_gwh.776,39080.001,605.4136,15163.7623,292.8788,48.38,38.8,Tippecanoe,IN,776
pv_rooftop_county_lmi_pct_gwh.791,1437,15.6233,594.8952,6.4905,41.54,41.4,Adams,IA,791
pv_rooftop_county_lmi_pct_gwh.793,4121.0003,48.8125,2004.5129,25.0269,51.27,48.64,Appanoose,IA,793
pv_rooftop_county_lmi_pct_gwh.796,31900.0005,437.8426,12766.9435,201.459,46.01,40.02,Black Hawk,IA,796
pv_rooftop_county_lmi_pct_gwh.803,6837,82.2508,2846.3558,36.5858,44.48,41.63,Carroll,IA,803
pv_rooftop_county_lmi_pct_gwh.1051,4493.9996,51.5882,1952.1578,24.2028,46.92,43.44,Johnson,KY,1051
pv_rooftop_county_lmi_pct_gwh.806,14497.9995,176.4322,6112.9345,79.7676,45.21,42.16,Cerro Gordo,IA,806
pv_rooftop_county_lmi_pct_gwh.807,4181.0004,48.7537,1682.0299,20.6274,42.31,40.23,Cherokee,IA,807
pv_rooftop_county_lmi_pct_gwh.809,2840.9997,34.2817,1327.3803,16.9187,49.35,46.72,Clarke,IA,809
pv_rooftop_county_lmi_pct_gwh.812,15188.9996,186.0351,6158.7717,83.482,44.87,40.55,Clinton,IA,812
pv_rooftop_county_lmi_pct_gwh.819,5614.0006,68.2108,2011.0629,26.0955,38.26,35.82,Dickinson,IA,819
pv_rooftop_county_lmi_pct_gwh.829,4821,59.2677,1912.3936,25.3865,42.83,39.67,Hamilton,IA,829
pv_rooftop_county_lmi_pct_gwh.832,4773.9996,56.3012,2007.0419,24.8441,44.13,42.04,Harrison,IA,832
pv_rooftop_county_lmi_pct_gwh.845,10644.0006,130.112,4874.2866,63.519,48.82,45.79,Lee,IA,845
pv_rooftop_county_lmi_pct_gwh.848,2861.0005,31.8902,1305.1593,14.9905,47.01,45.62,Lucas,IA,848
pv_rooftop_county_lmi_pct_gwh.858,3730.0004,45.176,1810.4748,22.7983,50.47,48.54,Montgomery,IA,858
pv_rooftop_county_lmi_pct_gwh.868,5553.9999,70.1332,2261.7344,30.8069,43.93,40.72,Poweshiek,IA,868
pv_rooftop_county_lmi_pct_gwh.886,24713.9998,327.0852,10295.2313,151.0246,46.17,41.66,Woodbury,IA,886
pv_rooftop_county_lmi_pct_gwh.3019,7005.9999,71.8004,2924.8816,31.1547,43.39,41.75,Mason,WV,3019
pv_rooftop_county_lmi_pct_gwh.3023,18595.9993,276.6606,7358.4878,133.8503,48.38,39.57,Monongalia,WV,3023
pv_rooftop_county_lmi_pct_gwh.1105,2262.0001,23.8494,1034.4293,11.1347,46.69,45.73,Trimble,KY,1105
pv_rooftop_county_lmi_pct_gwh.3025,5012.0007,52.8474,2753.4824,29.5131,55.85,54.94,Morgan,WV,3025
pv_rooftop_county_lmi_pct_gwh.896,18697.9997,243.8916,6407.5269,89.7274,36.79,34.27,Butler,KS,896
pv_rooftop_county_lmi_pct_gwh.906,10804.9996,137.6772,4506.5943,59.855,43.47,41.71,Cowley,KS,906
pv_rooftop_county_lmi_pct_gwh.916,8641.0011,140.1401,3170.2328,55.4093,39.54,36.69,Finney,KS,916
pv_rooftop_county_lmi_pct_gwh.932,5985.0001,69.0872,1882.2135,22.8075,33.01,31.45,Jefferson,KS,932
pv_rooftop_county_lmi_pct_gwh.942,2984.0001,34.4631,1489.4647,17.5407,50.9,49.92,Linn,KS,942
pv_rooftop_county_lmi_pct_gwh.946,4004.9997,49.9176,1668.1706,21.4812,43.03,41.65,Marion,KS,946
pv_rooftop_county_lmi_pct_gwh.950,2263,28.9454,918.7434,12.6309,43.64,40.6,Mitchell,KS,950
pv_rooftop_county_lmi_pct_gwh.955,5244.9989,62.8425,2309.3465,28.7055,45.68,44.03,Neosho,KS,955
pv_rooftop_county_lmi_pct_gwh.958,4941.0001,59.5675,1957.3005,25.1074,42.15,39.61,Osage,KS,958
pv_rooftop_county_lmi_pct_gwh.1009,3292.0002,39.0027,1449.6801,18.1183,46.45,44.04,Butler,KY,1009
pv_rooftop_county_lmi_pct_gwh.1020,2134.9998,23.2327,1126.8471,12.648,54.44,52.78,Clinton,KY,1020
pv_rooftop_county_lmi_pct_gwh.1043,4618.9994,54.544,2050.4818,25.8865,47.46,44.39,Hart,KY,1043
pv_rooftop_county_lmi_pct_gwh.1048,3169.9996,34.2849,1646.6069,18.0744,52.72,51.94,Jackson,KY,1048
pv_rooftop_county_lmi_pct_gwh.1152,6305.9997,78.0836,3001.1698,38.5736,49.4,47.59,Pointe Coupee,LA,1152
pv_rooftop_county_lmi_pct_gwh.1153,32715.9997,444.4659,13505.5122,199.2689,44.83,41.28,Rapides,LA,1153
pv_rooftop_county_lmi_pct_gwh.1163,12516.0011,151.6549,6249.2133,77.1363,50.86,49.93,St. Martin,LA,1163
pv_rooftop_county_lmi_pct_gwh.1182,14064.001,164.2185,5635.4723,72.7279,44.29,40.07,Hancock,ME,1182
pv_rooftop_county_lmi_pct_gwh.1024,2929.0002,32.4269,1418.6875,15.9481,49.18,48.44,Edmonson,KY,1024
pv_rooftop_county_lmi_pct_gwh.1092,2694.0003,34.966,1268.6584,18.8956,54.04,47.09,Powell,KY,1092
pv_rooftop_county_lmi_pct_gwh.1093,15498.0023,194.5816,6497.5496,90.7506,46.64,41.93,Pulaski,KY,1093
pv_rooftop_county_lmi_pct_gwh.3129,2348.9995,29.5947,959.7674,12.5426,42.38,40.86,Johnson,WY,3129
pv_rooftop_county_lmi_pct_gwh.1183,27778.9996,376.4182,10362.9414,169.9163,45.14,37.3,Kennebec,ME,1183
pv_rooftop_county_lmi_pct_gwh.1188,4384.9995,49.7636,1986.74,24.3689,48.97,45.31,Piscataquis,ME,1188
pv_rooftop_county_lmi_pct_gwh.1190,12226.0005,141.335,5271.5407,67.1477,47.51,43.12,Somerset,ME,1190
pv_rooftop_county_lmi_pct_gwh.1199,42577.9978,569.8083,12324.3051,184.9825,32.46,28.95,Carroll,MD,1199
pv_rooftop_county_lmi_pct_gwh.1210,13591.0028,167.8269,4009.5169,52.1483,31.07,29.5,Queen Anne's,MD,1210
pv_rooftop_county_lmi_pct_gwh.1211,25832.9999,340.0704,7149.7148,105.2033,30.94,27.68,St. Mary's,MD,1211
pv_rooftop_county_lmi_pct_gwh.1213,11712.9989,159.5037,4818.8724,71.0324,44.53,41.14,Talbot,MD,1213
pv_rooftop_county_lmi_pct_gwh.1217,47127.9993,1519.0305,25693.1298,880.9929,58,54.52,Baltimore,MD,1217
pv_rooftop_county_lmi_pct_gwh.951,10565.9995,129.3537,4713.0477,60.3002,46.62,44.61,Montgomery,KS,951
pv_rooftop_county_lmi_pct_gwh.1219,30614.0008,470.3204,14500.497,260.0815,55.3,47.37,Berkshire,MA,1219
pv_rooftop_county_lmi_pct_gwh.1223,17386.0012,261.1085,7741.4091,133.9837,51.31,44.53,Franklin,MA,1223
pv_rooftop_county_lmi_pct_gwh.1228,135334.9998,2129.5464,36330.6651,695.6097,32.66,26.84,Norfolk,MA,1228
pv_rooftop_county_lmi_pct_gwh.1230,77220.0037,3082.1819,35839.4011,1616.568,52.45,46.41,Suffolk,MA,1230
pv_rooftop_county_lmi_pct_gwh.830,3724.0006,41.3545,1408.4532,16.6029,40.15,37.82,Hancock,IA,830
pv_rooftop_county_lmi_pct_gwh.843,3513.0006,40.9388,1638.8194,19.8449,48.47,46.65,Keokuk,IA,843
pv_rooftop_county_lmi_pct_gwh.847,3304,37.4877,1312.2492,15.7196,41.93,39.72,Louisa,IA,847
pv_rooftop_county_lmi_pct_gwh.850,4919.0001,59.2463,1990.7929,25.526,43.08,40.47,Madison,IA,850
pv_rooftop_county_lmi_pct_gwh.851,6784.0006,80.4075,2875.7547,35.867,44.61,42.39,Mahaska,IA,851
pv_rooftop_county_lmi_pct_gwh.1240,30420.9993,357.6813,11644.4332,150.3534,42.04,38.28,Bay,MI,1240
pv_rooftop_county_lmi_pct_gwh.1243,11698.9988,129.788,4356.4074,51.4938,39.68,37.24,Branch,MI,1243
pv_rooftop_county_lmi_pct_gwh.1245,15497.9987,159.8817,6006.517,64.5417,40.37,38.76,Cass,MI,1245
pv_rooftop_county_lmi_pct_gwh.1249,8990.0006,91.3805,4449.157,46.5749,50.97,49.49,Clare,MI,1249
pv_rooftop_county_lmi_pct_gwh.1251,4225.9998,44.3062,1648.0418,18.0432,40.72,39,Crawford,MI,1251
pv_rooftop_county_lmi_pct_gwh.1257,7533.0001,76.1003,3375.4232,34.9481,45.92,44.81,Gladwin,MI,1257
pv_rooftop_county_lmi_pct_gwh.1258,5076.0002,51.7451,2303.0144,24.5514,47.45,45.37,Gogebic,MI,1258
pv_rooftop_county_lmi_pct_gwh.1269,42027.0027,483.3863,16073.7864,203.164,42.03,38.25,Jackson,MI,1269
pv_rooftop_county_lmi_pct_gwh.1277,28531.0003,332.2126,11103.1727,139.6619,42.04,38.92,Lenawee,MI,1277
pv_rooftop_county_lmi_pct_gwh.1281,214340.9986,2955.1747,80815.4693,1199.7735,40.6,37.7,Macomb,MI,1281
pv_rooftop_county_lmi_pct_gwh.1289,41231.0007,475.2753,15852.7112,195.5872,41.15,38.45,Monroe,MI,1289
pv_rooftop_county_lmi_pct_gwh.1296,6806.0006,67.8655,3176.5454,32.3522,47.67,46.67,Ogemaw,MI,1296
pv_rooftop_county_lmi_pct_gwh.1262,9061.9999,103.3994,3749.7099,49.0466,47.43,41.38,Houghton,MI,1262
pv_rooftop_county_lmi_pct_gwh.1299,2578.0005,24.5515,1275.7112,12.1498,49.49,49.48,Oscoda,MI,1299
pv_rooftop_county_lmi_pct_gwh.1301,61515.0023,812.2113,21734.4971,324.8579,40,35.33,Ottawa,MI,1301
pv_rooftop_county_lmi_pct_gwh.1309,21041.9986,235.2207,7098.1777,88.0403,37.43,33.73,Shiawassee,MI,1309
pv_rooftop_county_lmi_pct_gwh.2489,2381.9996,26.1797,1050.1516,11.8536,45.28,44.09,Meigs,TN,2489
pv_rooftop_county_lmi_pct_gwh.1328,12679.9994,167.2849,4378.323,68.8837,41.18,34.53,Clay,MN,1328
pv_rooftop_county_lmi_pct_gwh.1338,9405.9998,110.7233,3866.5107,48.2876,43.61,41.11,Freeborn,MN,1338
pv_rooftop_county_lmi_pct_gwh.1356,6664.9996,86.3009,2569.9272,38.9031,45.08,38.56,Lyon,MN,1356
pv_rooftop_county_lmi_pct_gwh.1362,6717.9994,79.2522,2801.3587,35.1704,44.38,41.7,Mille Lacs,MN,1362
pv_rooftop_county_lmi_pct_gwh.1365,3042.9999,33.624,1187.3957,13.3533,39.71,39.02,Murray,MN,1365
pv_rooftop_county_lmi_pct_gwh.1369,33894.0026,468.3425,11570.4653,185.418,39.59,34.14,Olmsted,MN,1369
pv_rooftop_county_lmi_pct_gwh.1372,7589.0001,83.0963,3461.5961,39.5483,47.59,45.61,Pine,MN,1372
pv_rooftop_county_lmi_pct_gwh.1373,3076.0005,36.2084,1304.7948,16.4114,45.32,42.42,Pipestone,MN,1373
pv_rooftop_county_lmi_pct_gwh.1374,8437.9997,96.0628,3429.4309,43.227,45,40.64,Polk,MN,1374
pv_rooftop_county_lmi_pct_gwh.1376,83196.0015,999.8321,31767.0128,441.2891,44.14,38.18,Ramsey,MN,1376
pv_rooftop_county_lmi_pct_gwh.1450,2909.9999,36.5054,1349.339,18.3822,50.35,46.37,Montgomery,MS,1450
pv_rooftop_county_lmi_pct_gwh.1383,52322.0015,616.6009,20028.8128,270.3013,43.84,38.28,St. Louis,MN,1383
pv_rooftop_county_lmi_pct_gwh.1411,2286.9997,27.2884,1027.9319,12.5988,46.17,44.95,Choctaw,MS,1411
pv_rooftop_county_lmi_pct_gwh.1412,1597,19.1511,882.3358,10.9457,57.15,55.25,Claiborne,MS,1412
pv_rooftop_county_lmi_pct_gwh.1424,11857.0001,166.7129,4637.7802,70.417,42.24,39.11,Hancock,MS,1424
pv_rooftop_county_lmi_pct_gwh.1431,34816.0001,455.7749,13457.9818,188.1531,41.28,38.65,Jackson,MS,1431
pv_rooftop_county_lmi_pct_gwh.1432,4091.9996,46.0046,1804.702,20.3083,44.14,44.1,Jasper,MS,1432
pv_rooftop_county_lmi_pct_gwh.1433,1363.0002,20.2701,763.7433,12.5659,61.99,56.03,Jefferson,MS,1433
pv_rooftop_county_lmi_pct_gwh.1435,15407.9986,202.345,5773.8413,82.027,40.54,37.47,Jones,MS,1435
pv_rooftop_county_lmi_pct_gwh.1436,2444.0004,30.2671,1164.4564,15.4105,50.92,47.65,Kemper,MS,1436
pv_rooftop_county_lmi_pct_gwh.1449,8831.0005,108.1971,3667.6094,47.2852,43.7,41.53,Monroe,MS,1449
pv_rooftop_county_lmi_pct_gwh.1451,7195.9989,83.8909,2892.1635,34.2089,40.78,40.19,Neshoba,MS,1451
pv_rooftop_county_lmi_pct_gwh.1462,34209.0007,481.9366,10443.6583,160.8403,33.37,30.53,Rankin,MS,1462
pv_rooftop_county_lmi_pct_gwh.1463,5673.0007,69.0919,2421.1999,30.4733,44.11,42.68,Scott,MS,1463
pv_rooftop_county_lmi_pct_gwh.1467,3753.9996,44.5996,1353.2971,16.1717,36.26,36.05,Stone,MS,1467
pv_rooftop_county_lmi_pct_gwh.1471,5339.9998,64.4582,2162.6216,26.5394,41.17,40.5,Tippah,MS,1471
pv_rooftop_county_lmi_pct_gwh.1475,3609,41.7462,1695.7892,20.2158,48.43,46.99,Walthall,MS,1475
pv_rooftop_county_lmi_pct_gwh.1481,5000.0003,64.0744,2151.7592,29.3069,45.74,43.04,Winston,MS,1481
pv_rooftop_county_lmi_pct_gwh.1485,5304.9999,65.4125,1872.0415,25.3182,38.71,35.29,Andrew,MO,1485
pv_rooftop_county_lmi_pct_gwh.1722,1068.0002,13.1645,371.317,4.5795,34.79,34.77,Perkins,NE,1722
pv_rooftop_county_lmi_pct_gwh.1489,3848.9999,48.4696,1710.4,22.6281,46.69,44.44,Barton,MO,1489
pv_rooftop_county_lmi_pct_gwh.1497,11242.0007,140.5189,4462.9466,59.9102,42.63,39.7,Callaway,MO,1497
pv_rooftop_county_lmi_pct_gwh.1498,11528.0004,148.7028,4027.4499,56.607,38.07,34.94,Camden,MO,1498
pv_rooftop_county_lmi_pct_gwh.1508,6497.0003,82.0445,2757.339,37.8569,46.14,42.44,Clinton,MO,1508
pv_rooftop_county_lmi_pct_gwh.1514,2392.9999,27.1616,982.4289,11.3829,41.91,41.05,Daviess,MO,1514
pv_rooftop_county_lmi_pct_gwh.1517,3950.0002,44.7353,2020.3936,23.256,51.99,51.15,Douglas,MO,1517
pv_rooftop_county_lmi_pct_gwh.1518,9845.9997,127.259,4895.7535,66.4813,52.24,49.72,Dunklin,MO,1518
pv_rooftop_county_lmi_pct_gwh.1526,2627.0001,28.4761,1273.0505,14.1984,49.86,48.46,Hickory,MO,1526
pv_rooftop_county_lmi_pct_gwh.1527,1675,20.227,652.8084,8.3843,41.45,38.97,Holt,MO,1527
pv_rooftop_county_lmi_pct_gwh.1528,2684.0003,31.3031,1313.4782,16.2094,51.78,48.94,Howard,MO,1528
pv_rooftop_county_lmi_pct_gwh.1530,2756.9997,33.2455,1204.1154,15.6293,47.01,43.67,Iron,MO,1530
pv_rooftop_county_lmi_pct_gwh.937,820.9999,11.409,334.7842,5.031,44.1,40.78,Kiowa,KS,937
pv_rooftop_county_lmi_pct_gwh.1537,9908.9984,118.4701,4474.2878,56.5476,47.73,45.15,Lafayette,MO,1537
pv_rooftop_county_lmi_pct_gwh.1538,10822.0003,138.1597,4275.5917,57.9739,41.96,39.51,Lawrence,MO,1538
pv_rooftop_county_lmi_pct_gwh.1540,13217.0002,153.0829,5519.3563,68.0771,44.47,41.76,Lincoln,MO,1540
pv_rooftop_county_lmi_pct_gwh.1541,3717.9997,45.9522,1506.9843,20.3717,44.33,40.53,Linn,MO,1541
pv_rooftop_county_lmi_pct_gwh.1544,4678.9995,56.2679,1997.6006,26.1452,46.47,42.69,Macon,MO,1544
pv_rooftop_county_lmi_pct_gwh.1556,16110.9991,197.3903,6051.8622,77.5109,39.27,37.56,Newton,MO,1556
pv_rooftop_county_lmi_pct_gwh.1563,12439.0005,154.598,4883.2071,66.1188,42.77,39.26,Pettis,MO,1563
pv_rooftop_county_lmi_pct_gwh.287,6561.0008,93.1165,2846.8525,42.2308,45.35,43.39,Montezuma,CO,287
pv_rooftop_county_lmi_pct_gwh.1569,1685.0002,20.1547,721.8517,9.2142,45.72,42.84,Putnam,MO,1569
pv_rooftop_county_lmi_pct_gwh.1584,2427.0004,27.9958,1128.4394,13.4387,48,46.5,Shannon,MO,1584
pv_rooftop_county_lmi_pct_gwh.1587,8874.9988,107.379,3471.262,43.4589,40.47,39.11,Stone,MO,1587
pv_rooftop_county_lmi_pct_gwh.1596,735.0001,8.2428,252.5681,2.9918,36.3,34.36,Worth,MO,1596
pv_rooftop_county_lmi_pct_gwh.1605,17963.0014,248.8227,7174.512,113.6605,45.68,39.94,Cascade,MT,1605
pv_rooftop_county_lmi_pct_gwh.1615,255.9999,2.5982,130.2115,1.3845,53.29,50.86,Garfield,MT,1615
pv_rooftop_county_lmi_pct_gwh.1620,3108.0005,32.3534,1327.316,14.2369,44,42.71,Jefferson,MT,1620
pv_rooftop_county_lmi_pct_gwh.1626,539.0004,5.5221,242.4357,2.5618,46.39,44.98,McCone,MT,1626
pv_rooftop_county_lmi_pct_gwh.1627,2249.9998,25.1832,1001.9107,11.6066,46.09,44.53,Madison,MT,1627
pv_rooftop_county_lmi_pct_gwh.1637,1522.0008,15.6195,720.0078,7.2658,46.52,47.31,Powell,MT,1637
pv_rooftop_county_lmi_pct_gwh.1644,1119.0004,12.0896,481.3025,5.4728,45.27,43.01,Sheridan,MT,1644
pv_rooftop_county_lmi_pct_gwh.1648,1514.0004,15.4231,620.1978,6.4337,41.71,40.96,Teton,MT,1648
pv_rooftop_county_lmi_pct_gwh.1650,215.9999,2.2222,105.7662,1.0405,46.82,48.97,Treasure,MT,1650
pv_rooftop_county_lmi_pct_gwh.1651,2146.9999,27.7374,855.3925,12.0769,43.54,39.84,Valley,MT,1651
pv_rooftop_county_lmi_pct_gwh.1692,234.9999,2.853,107.9103,1.2686,44.47,45.92,Grant,NE,1692
pv_rooftop_county_lmi_pct_gwh.1738,1954.0004,21.7502,718.4738,8.0087,36.82,36.77,Stanton,NE,1738
pv_rooftop_county_lmi_pct_gwh.1746,306.9998,3.6377,118.9297,1.3914,38.25,38.74,Wheeler,NE,1746
